NO,Kode Accurate,NAMA BARANG,STATUS,CP,SP,PRICE,TANGGAL UPDATE,KATEGORI,NAMA BRAND,Stok Sistem,NON AKTIF
4247,2503000011,NEW VGA ZOTAC GEFORCE RTX 4060 8GB TWIN EDGE OC GDDR6,,,,,,VGA RTX 4000,ZOTAC,1,TIDAK
4248,2503000012,NEW VGA ZOTAC GEFORCE RTX 4060 TI 16GB AMP GDDR6 BLACK,KOSONG,,,,,VGA RTX 4000,ZOTAC,,TIDAK
4249,2505000210,NEW WALKIE TALKIE / HT BAOFENG BF-888S (2W) 1 PASANG (2 PCS HT),,,,,,,,2,TIDAK
4250,2504000472,NEW WALKINGPAD KINGSMITH MAT,,,,,,MATRAS,KINGSMITH,10,TIDAK
4251,2507000218,NEW WEBCAM FANTECH C30 LUMINOUS 2K 4MP,KOSONG,,,,,WEBCAM,FANTECH,,TIDAK
4252,2506000144,NEW WEBCAM LOGITECH BCC 950,KOSONG,,,,,WEBCAM,LOGITECH,,TIDAK
4253,2509000220,NEW WEBCAM LOGITECH BRIO 100 FULL HD GRAPHITE - 960-001587,READY,"Rp368.468,00","Rp510.000,00","Rp450.000,00",23/12/2025,WEBCAM,LOGITECH,6,TIDAK
4254,2509000221,NEW WEBCAM LOGITECH BRIO 100 FULL HD OFF WHITE - 960-001618,READY,"Rp368.468,00","Rp510.000,00","Rp450.000,00",23/12/2025,WEBCAM,LOGITECH,10,TIDAK
4255,2503000256,NEW WEBCAM LOGITECH C270,READY,"Rp233.333,00","Rp325.000,00","Rp270.000,00",23/12/2025,WEBCAM,LOGITECH,13,TIDAK
4256,2506000145,NEW WEBCAM LOGITECH C505E BUSINESS WEBCAM,KOSONG,,,,,WEBCAM,LOGITECH,,TIDAK
4257,2510000029,NEW WEBCAM LOGITECH C920 FULL HD PROFESSIONAL,READY,"Rp1.023.423,00","Rp1.200.000,00","Rp1.100.000,00",23/12/2025,WEBCAM,LOGITECH,4,TIDAK
4258,2506000141,NEW WEBCAM LOGITECH MX BRIO 4K ULTRA HD - GRAPHITE,KOSONG,,,,,WEBCAM,LOGITECH,,TIDAK
4259,2506000142,NEW WEBCAM LOGITECH MX BRIO 4K ULTRA HD - PALE GREY,READY,"Rp2.401.802,00","Rp2.960.000,00","Rp2.600.000,00",23/12/2025,WEBCAM,LOGITECH,1,TIDAK
4260,2506000143,NEW WEBCAM LOGITECH PTZ PRO 2,READY,"Rp6.936.938,00","Rp7.350.000,00","Rp7.100.000,00",23/12/2025,WEBCAM,LOGITECH,2,TIDAK
4261,2504000489,NEW WEBCAM NYK A-95 ALBATROS 4MP 360 DEGREE ROTATION,READY,"Rp375.000,00","Rp470.000,00","Rp420.000,00",24/11/2025,WEBCAM,NYK,4,TIDAK
4262,2508000166,NEW WEBCAM NYK A-95 ALBATROS 4MP 360 DEGREE ROTATION - WHITE,READY,"Rp375.000,00","Rp470.000,00","Rp420.000,00",24/11/2025,WEBCAM,NYK,9,TIDAK
4263,2504000496,NEW WEBCAM NYK A-96 SEVERUS 360 DEGREE ROTATION,READY,"Rp425.000,00","Rp520.000,00","Rp470.000,00",24/11/2025,WEBCAM,NYK,3,TIDAK
4264,2509000186,NEW WEBCAM UGREEN CAMERA 1080P - 15728,READY,"Rp261.261,00","Rp399.000,00","Rp305.000,00",04/12/2025,WEBCAM,UGREEN,5,TIDAK
4265,2509000185,NEW WEBCAM UGREEN CAMERA 4K - 65381,READY,"Rp315.315,00","Rp500.000,00","Rp375.000,00",04/12/2025,WEBCAM,UGREEN,8,TIDAK
4266,2505000084,NEW WHEEL NLR COCKPITS GT RACER,,,,,,,,1,TIDAK
4267,2506000312,NEW WINDOWS 2024,KOSONG,,,,,,,,TIDAK
4268,2503000061,NEW WIRELESS ROUTER ASUS RT-AX53U,KOSONG,,,,,ROUTER,ASUS,,TIDAK
4269,2504000243,NEW WPS DE INK CARTRIDGE BLACK,KOSONG,,,,,,,,TIDAK
4270,2504000242,NEW WPS DE INK CARTRIDGE CYAN,KOSONG,,,,,,,,TIDAK
4271,2504000244,NEW WPS DE INK CARTRIDGE MAGENTA,KOSONG,,,,,,,,TIDAK
4272,2504000245,NEW WPS DE INK CARTRIDGE YELLOW,KOSONG,,,,,,,,TIDAK
4273,2504000246,"NEW WPS PAPER ROLL DRYPHOTO PAPER DX 220 LU 152MMX65MA - 6""",KOSONG,,,,,,,,TIDAK
4274,2511000079,NEW WRISTPAD RYUNIX CLEANER KIT SOBI - XC2BLACK,KOSONG,,,,,,,,TIDAK
4275,2511000080,NEW WRISTPAD RYUNIX CLEANER KIT SOBI - XC2WHITE,KOSONG,,,,,,,,TIDAK
4276,2503000193,NEW XIAOMI PAD PRO 8GB 256GB GRAPHITE,,,,,,,,1,TIDAK
4277,83EL002BID,NL LENOVO IPS3 141RH 83EL002BID I7 13620H 16GB 512GB CLGRY,KOSONG,,,,,,,,YA
4278,100757,NYK GAMING MIC CONDENSER APOLLO MCA-O6,KOSONG,,,,,,,,YA
4279,100759,NYK GAMING MIC CONDENSER KLIO MCN-05 BLA,KOSONG,,,,,,,,YA
4280,100760,NYK GAMING MIC CONDENSER KLIO MCN-05 WHI,KOSONG,,,,,,,,YA
4281,100725,NYK MIC CONDENSER APOLLO MCA-06 - BLACK,KOSONG,,,,,,,,YA
4282,100727,NYK MIC CONDENSER APOLLO MCA-06 - PINK,KOSONG,,,,,MICROPHONE,NYK,,TIDAK
4283,100726,NYK MIC CONDENSER APOLLO MCA-06 - WHITE,KOSONG,,,,,,,,YA
4284,100695,OLIKE 64GB HIGH SPEED MICRO SD MEMORYCARD,KOSONG,,,,,,,,YA
4285,100602,PAKET 1 EPSON,KOSONG,,,,,,,,TIDAK
4286,100630,PAKET 2 EPSON,KOSONG,,,,,,,,TIDAK
4287,100763,PAKET 3 EPSON,KOSONG,,,,,,,,TIDAK
4288,101522,PAKET PC BU SRI ENDAH,KOSONG,,,,,,,,TIDAK
4289,100027,PC COOLER AIR COOLER EX400 PALADIN ARGB BLACK,KOSONG,,,,,,,,TIDAK
4290,101456,PC COOLER GI-CL120vc,KOSONG,,,,,,,,YA
4291,101312,PC DELL INSPIRON 3030-3YW INTEL CORE I5 14400 512GB SSD 8GB W11 + OHS 2021 21.5'',KOSONG,,,,,,,,YA
4292,101252,PC HP AIO 24-CB188D I3-1215U 8GB DDR4 3200 23.8'' FHD,KOSONG,,,,,,HP,,YA
4293,100700,PC LENOVO IC5- 14IRR9 90X2001VID i5-13400 512GB SSD 8GB 21.5 W11 + OHS 2021,KOSONG,,,,,,,,YA
4294,101255,PC RAKITAN,KOSONG,,,,,,,,TIDAK
4295,2507000240,PC RAKITAN BP NANDA 2,KOSONG,,,,,,,,TIDAK
4296,2507000239,PC RAKITAN BP. NANDA,KOSONG,,,,,,,,TIDAK
4297,2508000062,PC RAKITAN HARAPAN BUNDA,KOSONG,,,,,,,,TIDAK
4298,2508000063,PC RAKITAN HARAPAN BUNDA SERVER,KOSONG,,,,,,,,TIDAK
4299,2508000287,PC RAKITAN PIONIKA MOTORINDO,KOSONG,,,,,,,,TIDAK
4300,2506000311,PC RAKITAN PT BATAM TEKNOLOGI GAS,KOSONG,,,,,,,,TIDAK
4301,2505000243,PC RAKITAN PT PIONIR AUTOMOBIL,KOSONG,,,,,,,,TIDAK
4302,2510000241,PC RAKITAN PT WONDER MOBILITAS BATAM (GEELY),KOSONG,,,,,,,,TIDAK
4303,2504000045,PC RAKITAN SAT NUSA PERSADA i5,KOSONG,,,,,,,,TIDAK
4304,2504000043,PC RAKITAN SAT NUSA PERSADA i7,KOSONG,,,,,,,,TIDAK
4305,2509000016,PC RAKITAN STT REAL BATAM,KOSONG,,,,,,,,TIDAK
4306,2509000042,PC RAKITAN TRESYA,KOSONG,,,,,,,,TIDAK
4307,2511000240,PC RAKITAN TRESYA 2,KOSONG,,,,,,,,TIDAK
4308,2506000036,PC RAKITAN WONDER MOBILITAS BATAM,KOSONG,,,,,,,,TIDAK
4309,100325,PHONE COOLER FANTECH GLETSER MAX PCM10  - BLACK,KOSONG,,,,,PHONE COOLER,FANTECH,,YA
4310,100324,PHONE COOLER FANTECH GLETSER PC10  - GREY,READY,"Rp73.000,00","Rp119.000,00","Rp95.000,00",30/12/2025,PHONE COOLER,FANTECH,3,TIDAK
4311,100326,PHONE COOLER FANTECH GLETSER PC10 - GREY,KOSONG,,,,,PHONE COOLER,FANTECH,,YA
4312,100190,POWER  SUPPLY DIGITAL ALLIANCE PBZ550 (550W) BRONZE BLACK,KOSONG,,,,,PSU 550W,DIGITAL ALLIANCE,,TIDAK
4313,100192,POWER DIGITAL ALLIANCE PBZ650 (650W) BRONZE BLACK,KOSONG,,,,,PSU 650W,DIGITAL ALLIANCE,,TIDAK
4314,100997,POWER SUPPLY AEROCOOL LUX 550W RGB 80+ BRONZE,KOSONG,,,,,PSU 550W,AEROCOOL,1,TIDAK
4315,100998,POWER SUPPLY AEROCOOL LUX 650W RGB 80+ BRONZE,KOSONG,,,,,PSU 650W,AEROCOOL,,TIDAK
4316,101283,POWER SUPPLY COOLERMASTER MWE 550 V3 BRONZE,KOSONG,,,,,PSU 550W,COOLER MASTER,,TIDAK
4317,101282,POWER SUPPLY COOLERMASTER MWE 650 V3 BRONZE,KOSONG,,,,,PSU 650W,COOLER MASTER,,TIDAK
4318,101284,POWER SUPPLY COOLERMASTER MWE 750 V2 ATX 3.1 GOLD,KOSONG,,,,,PSU 750W,COOLER MASTER,,TIDAK
4319,100995,POWER SUPPLY CORSAIR 750RME 80+ GOLD FULL MODULAR,KOSONG,,,,,PSU 750W,CORSAIR,,TIDAK
4320,100996,POWER SUPPLY CORSAIR 850RME 80+ GOLD FULL MODULAR,KOSONG,,,,,,,,YA
4321,100993,POWER SUPPLY CORSAIR CX550 80+ BRONZE,KOSONG,,,,,PSU 550W,CORSAIR,,TIDAK
4322,100994,POWER SUPPLY CORSAIR CX650 80+ BRONZE,KOSONG,,,,,PSU 650W,CORSAIR,,TIDAK
4323,101504,POWER SUPPLY CORSAIR CX750 80+ BRONZE,KOSONG,,,,,PSU 750W,CORSAIR,,TIDAK
4324,100712,POWER SUPPLY COUGAR ATLAS 550W BRONZE,KOSONG,,,,,PSU 550W,COUGAR,,TIDAK
4325,100711,POWER SUPPLY COUGAR ATLAS 650W BRONZE,KOSONG,,,,,PSU 650W,COUGAR,,TIDAK
4326,100708,POWER SUPPLY COUGAR ATLAS 750W BRONZE,,,,,,PSU 750W,COUGAR,3,TIDAK
4327,101249,POWER SUPPLY COUGAR GEX PRO 750W,KOSONG,,,,,PSU 750W,COUGAR,,YA
4328,101237,POWER SUPPLY COUGAR GEX SNOW 750W,KOSONG,,,,,PSU 750W,COUGAR,,YA
4329,101236,POWER SUPPLY COUGAR GEX X2 850W,,,,,,PSU 850W,COUGAR,2,TIDAK
4330,101248,POWER SUPPLY COUGAR GLE 1000,KOSONG,,,,,,COUGAR,,YA
4331,100168,POWER SUPPLY DEEPCOOL PL650D 650W 80+ BRONZE - FLAT,KOSONG,,,,,PSU 650W,DEEPCOOL,,YA
4332,100169,POWER SUPPLY DEEPCOOL PL750D 750W 80+ BRONZE - FLAT,KOSONG,,,,,PSU 750W,DEEPCOOL,,TIDAK
4333,100189,POWER SUPPLY DIGITAL  ALLIANCE PBZ650 650W BRONZE WHITE,KOSONG,,,,,PSU 650W,DIGITAL ALLIANCE,,TIDAK
4334,100191,POWER SUPPLY DIGITAL ALLIANCE PBZ550 (550W) BRONZE WHITE,KOSONG,,,,,PSU 550W,DIGITAL ALLIANCE,,TIDAK
4335,101306,POWER SUPPLY FSP VITA 650W 80+ BRONZE,KOSONG,,,,,PSU 650W,FSP,,YA
4336,100606,POWER SUPPLY MAG A650GL PCIE5 80+ GOLD - BLACK,KOSONG,,,,,PSU 650W,MSI,,TIDAK
4337,100605,POWER SUPPLY MAG A750GL PCIE5 80+ GOLD - BLACK,KOSONG,,,,,,,,YA
4338,100603,POWER SUPPLY MAG A850GL PCIE5 80+ GOLD,KOSONG,,,,,PSU 850W,MSI,,TIDAK
4339,100604,POWER SUPPLY MAG A850GL PCIE5 80+ GOLD -WHITE,KOSONG,,,,,PSU 850W,MSI,,TIDAK
4340,101409,POWER SUPPLY MSI MAG A1000GL PCIE5 1000W (80+GOLD) FULLY MODULAR ATX 3.1,KOSONG,,,,,PSU 1000W,MSI,,TIDAK
4341,100105,POWER SUPPLY MSI MAG A550BN BRONZE,KOSONG,,,,,PSU 550W,MSI,,TIDAK
4342,100106,POWER SUPPLY MSI MAG A650BN BRONZE,KOSONG,,,,,PSU 650W,MSI,,TIDAK
4343,100107,POWER SUPPLY MSI MAG A750BN BRONZE,KOSONG,,,,,PSU 750W,MSI,,TIDAK
4344,101250,POWER SUPPLY TTA 550W,KOSONG,,,,,PSU 550W,,,TIDAK
4345,101405,POWERBANK ROBOT RT12 BLUE,KOSONG,,,,,,,,YA
4346,101319,POWERBANK ROBOT RT15 GRAY,KOSONG,,,,,POWERBANK 10.000 MAH,ROBOT,,TIDAK
4347,100837,PRINTER BLUEPRINT BP-LITE80L + LAN,KOSONG,,,,,THERMAL PRINTER,BLUEPRINT,,YA
4348,100549,PRINTER BROTHER DCP T426W,KOSONG,,,,,PRINTER,BROTHER,,TIDAK
4349,100515,PRINTER BROTHER DCP-T220 ALL IN ONE,KOSONG,,,,,PRINTER,BROTHER,,YA
4350,100514,PRINTER BROTHER DCP-T420W ALL IN ONE WIRELESS,KOSONG,,,,,PRINTER,BROTHER,,YA
4351,100528,PRINTER BROTHER DCP-T425W ALL IN ONE,KOSONG,,,,,PRINTER,BROTHER,,YA
4352,100516,PRINTER BROTHER DCP-T520W ALL IN ONE WIFI,KOSONG,,,,,PRINTER,BROTHER,,TIDAK
4353,100527,PRINTER BROTHER DCP-T720DW ALL IN ONE WIFI,KOSONG,,,,,PRINTER,BROTHER,,TIDAK
4354,100530,PRINTER BROTHER DCP-T820DW AIO WIFI,KOSONG,,,,,PRINTER,BROTHER,,YA
4355,100531,PRINTER BROTHER HL-T4000DW A3 Wi-Fi Direct,KOSONG,,,,,PRINTER,BROTHER,,YA
4356,100529,PRINTER BROTHER MFC-J3540DW AIO WIFI  A3,KOSONG,,,,,PRINTER,BROTHER,,TIDAK
4357,101544,PRINTER BROTHER MONO LASER HL-B2080DW,READY,"Rp1.824.325,00","Rp2.000.000,00","Rp1.900.000,00",19/12/2025,PRINTER,BROTHER,1,TIDAK
4358,100409,PRINTER CANON E410,KOSONG,,,,,PRINTER,CANON,,TIDAK
4359,100550,PRINTER CANON G2010 ALL INI ONE,READY,"Rp1.700.000,00","Rp1.750.000,00","Rp1.720.000,00",19/12/2025,PRINTER,CANON,7,TIDAK
4360,100569,PRINTER CANON G3010,KOSONG,,,,,PRINTER,CANON,,TIDAK
4361,100401,PRINTER CANON MG2570S,KOSONG,,,,,PRINTER,CANON,,YA
4362,100567,PRINTER CANON PIXMA G1010,KOSONG,,,,,PRINTER,CANON,,YA
4363,100675,PRINTER CANON PIXMA G2770,READY,"Rp1.810.000,00","Rp1.950.000,00","Rp1.870.000,00",19/12/2025,PRINTER,CANON,6,TIDAK
4364,100010,PRINTER DNP RX-1 (HS CODE : 8443.32.90),KOSONG,,,,,PRINTER,DNP,,TIDAK
4365,101416,PRINTER EPSON ECOTANK L1216,READY,"Rp1.950.000,00","Rp2.000.000,00","Rp1.920.000,00",19/12/2025,PRINTER,EPSON,9,TIDAK
4366,100674,PRINTER EPSON ECOTANK L15150,KOSONG,,,,,PRINTER,EPSON,,YA
4367,101414,PRINTER EPSON ECOTANK L3216,READY,"Rp2.100.000,00","Rp2.200.000,00","Rp2.130.000,00",19/12/2025,PRINTER,EPSON,8,TIDAK
4368,101415,PRINTER EPSON ECOTANK L3256,READY,"Rp2.525.000,00","Rp2.700.000,00","Rp2.580.000,00",19/12/2025,PRINTER,EPSON,3,TIDAK
4369,100398,PRINTER EPSON L121 PRINT ONLY,READY,"Rp1.485.000,00","Rp1.430.000,00","Rp1.355.000,00",19/12/2025,PRINTER,EPSON,3,TIDAK
4370,101157,PRINTER EPSON L14150,KOSONG,,,,,PRINTER,EPSON,,YA
4371,100566,PRINTER EPSON L18050,READY,"Rp8.090.000,00","Rp7.900.000,00",,,PRINTER,EPSON,2,TIDAK
4372,100400,PRINTER EPSON L3210 ALL IN ONE,KOSONG,,,,,PRINTER,EPSON,,TIDAK
4373,100399,PRINTER EPSON L3250 ALL IN ONE WIFI,KOSONG,,,,,PRINTER,EPSON,,TIDAK
4374,100565,PRINTER EPSON L4260,READY,"Rp3.500.000,00","Rp3.750.000,00","Rp3.550.000,00",19/12/2025,PRINTER,EPSON,1,TIDAK
4375,100564,PRINTER EPSON L5290,KOSONG,,,,,PRINTER,EPSON,,TIDAK
4376,101540,PRINTER EPSON L8050,KOSONG,,,,,PRINTER,EPSON,,YA
4377,100410,PRINTER EPSON LQ310,KOSONG,,,,,PRINTER,EPSON,,TIDAK
4378,100570,PRINTER EPSON LX310,READY,"Rp2.765.000,00","Rp2.850.000,00","Rp2.800.000,00",19/12/2025,PRINTER,EPSON,4,TIDAK
4379,101016,PRINTER HP DESKJET 2335,KOSONG,,,,,PRINTER,HP,,TIDAK
4380,101017,PRINTER HP DESKJET ADVANTAGE 2875,READY,"Rp865.000,00","Rp905.000,00","Rp880.000,00",19/12/2025,PRINTER,HP,1,TIDAK
4381,101018,PRINTER HP INK TANK 315 ALL IN ONE,READY,"Rp1.500.000,00","Rp1.600.000,00","Rp1.550.000,00",19/12/2025,PRINTER,HP,3,TIDAK
4382,101021,PRINTER HP LASER 108A,READY,"Rp1.690.000,00","Rp1.795.000,00","Rp1.730.000,00",19/12/2025,PRINTER,HP,4,TIDAK
4383,101022,PRINTER HP LASER 108W,READY,"Rp1.990.000,00","Rp2.100.000,00","Rp2.030.000,00",19/12/2025,PRINTER,HP,7,TIDAK
4384,100942,PRINTER HP SMART TANK WIRELESS 520 ALL IN ONE,KOSONG,,,,,PRINTER,HP,,TIDAK
4385,101020,PRINTER HP SMART TANK WIRELESS 580 ALL IN ONE,KOSONG,,,,,PRINTER,HP,,YA
4386,100200,PROCESSOR  AMD RYZEN 7-5700G 4.6 GHz AM4 BOX,KOSONG,,,,,PROCESSOR RYZEN 7,AMD,,TIDAK
4387,100194,PROCESSOR AMD RYZEN 3-3200G 4 GHz AM4 BOX,KOSONG,,,,,PROCESSOR RYZEN 3,AMD,,TIDAK
4388,101347,PROCESSOR AMD RYZEN 5 5500 AM4,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,TIDAK
4389,101337,PROCESSOR AMD RYZEN 5 7600 WITH WRAITH STEALTH COOLER,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,YA
4390,100832,PROCESSOR AMD RYZEN 5 7600X 4.7 - 5.3 GHz AM5,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,TIDAK
4391,101334,PROCESSOR AMD RYZEN 5 8400F WITH WRAITH STEALTH COOLER,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,YA
4392,100198,PROCESSOR AMD RYZEN 5-5600 4.4 GHz AM4 BOX,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,TIDAK
4393,100195,PROCESSOR AMD RYZEN 5-5600G 4.4 GHz AM4 BOX,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,TIDAK
4394,100199,PROCESSOR AMD RYZEN 5-5600X 4.6 GHz AM4 BOX,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,YA
4395,100196,PROCESSOR AMD RYZEN 5-7500F 5GHz AM5 TREY + FAN,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,YA
4396,100444,PROCESSOR AMD RYZEN 5-8500G 3.5 GHz AM5 BOX,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,TIDAK
4397,101004,PROCESSOR AMD RYZEN 7 7700 5.3 GHz Max Boost,KOSONG,,,,,PROCESSOR RYZEN 7,AMD,,YA
4398,100802,PROCESSOR AMD RYZEN 7 7800X3D WITHOUT COOLER,KOSONG,,,,,PROCESSOR RYZEN 7,AMD,,YA
4399,101333,PROCESSOR AMD RYZEN 7 8700F WITH WRAITH STEALTH COOLER,KOSONG,,,,,PROCESSOR RYZEN 7,AMD,,YA
4400,101546,PROCESSOR AMD RYZEN 7 9800X3D 8-CORE,KOSONG,,,,,PROCESSOR RYZEN 7,AMD,,YA
4401,100197,PROCESSOR AMD RYZEN 7-5700X 4.6 GHz AM4 BOX - Non fan,KOSONG,,,,,PROCESSOR RYZEN 7,AMD,,TIDAK
4402,100201,PROCESSOR AMD RYZEN 7-5700X3D 4.1 GHz AM4 BOX,KOSONG,,,,,PROCESSOR RYZEN 7,AMD,,TIDAK
4403,101335,PROCESSOR AMD RYZEN 9 7900 WITH WRAITH PRISM COOLER,KOSONG,,,,,PROCESSOR RYZEN 9,AMD,,TIDAK
4404,100796,PROCESSOR AMD RYZEN 9 7900X3D 4.4 - 5.6Ghz AM5,KOSONG,,,,,PROCESSOR RYZEN 9,AMD,,YA
4405,101363,PROCESSOR AMD RYZEN5 5600G AM4 TRAY,KOSONG,,,,,PROCESSOR RYZEN 5,AMD,,YA
4406,100188,PROCESSOR INTEL  I7-14700F 2.1 GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I7,INTEL,,TIDAK
4407,101234,PROCESSOR INTEL CORE XEON E5-2690V3 2.6 GHz LGA 2011,KOSONG,,,,,PROCESSOR INTEL XEON,INTEL,,TIDAK
4408,100208,PROCESSOR INTEL G6405 4.10 GHz LGA1200,KOSONG,,,,,PROCESSOR INTEL PENTIUM GOLD,INTEL,,YA
4409,100209,PROCESSOR INTEL I3-10105 3.70GHz LGA1200 D4,KOSONG,,,,,PROCESSOR INTEL I3,INTEL,,TIDAK
4410,101036,PROCESSOR INTEL I3-10105F 3.70GHz LGA1200 D4,KOSONG,,,,,PROCESSOR INTEL I3,INTEL,,TIDAK
4411,100185,PROCESSOR INTEL I3-12100 3.30 GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I3,INTEL,,TIDAK
4412,100212,PROCESSOR INTEL I3-12100F 3.30GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I3,INTEL,,TIDAK
4413,100822,PROCESSOR INTEL I3-14100 3.5-4.7 GHz  LGA1700,KOSONG,,,,,PROCESSOR INTEL I3,INTEL,,TIDAK
4414,100170,PROCESSOR INTEL I3-4170 3.70 GHz LGA1150,READY,"Rp113.500,00","Rp140.000,00","Rp125.000,00",23/12/2025,PROCESSOR INTEL I3,INTEL,1,TIDAK
4415,100035,PROCESSOR INTEL I5 12400 LGA1700,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,YA
4416,100210,PROCESSOR INTEL I5-10400 2.90 GHz LGA1200,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,TIDAK
4417,100211,PROCESSOR INTEL I5-10400F 2.90GHz LGA1200,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,YA
4418,101537,PROCESSOR INTEL I5-11400,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,YA
4419,100213,PROCESSOR INTEL I5-12400F 2.50GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,TIDAK
4420,100187,PROCESSOR INTEL I5-13400 3.30 GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,TIDAK
4421,100214,PROCESSOR INTEL I5-14400 2.5GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,TIDAK
4422,100215,PROCESSOR INTEL I5-14400F 2.5GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,TIDAK
4423,101383,PROCESSOR INTEL I5-14600KF,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,TIDAK
4424,100171,PROCESSOR INTEL I5-4590 3.70 GHz LGA1150,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,TIDAK
4425,100707,PROCESSOR INTEL I7 12700K LGA 1700,KOSONG,,,,,PROCESSOR INTEL I7,INTEL,,TIDAK
4426,100186,PROCESSOR INTEL I7-12700 3.60 GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I7,INTEL,,TIDAK
4427,100216,PROCESSOR INTEL I7-12700F 2.10GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I7,INTEL,,TIDAK
4428,100217,PROCESSOR INTEL I7-14700 2.1GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I7,INTEL,,YA
4429,100184,PROCESSOR INTEL I7-2700F 4.90 GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I7,INTEL,,TIDAK
4430,100172,PROCESSOR INTEL I7-4770 3.90 GHz LGA1150,KOSONG,,,,,PROCESSOR INTEL I7,INTEL,1,TIDAK
4431,100824,PROCESSOR INTEL I9-12900K 2.40 - 5.20Ghz  LGA1700,KOSONG,,,,,PROCESSOR INTEL I9,INTEL,,YA
4432,101300,PROCESSOR INTEL ULTRA 5 245KF LGA 1851,READY,"Rp4.915.000,00","Rp5.200.000,00","Rp5.050.000,00",19/12/2025,PROCESSOR INTEL ULTRA 5,INTEL,1,TIDAK
4433,101382,PROCESSOR INTEL Ultra 7 265F,KOSONG,,,,,PROCESSOR INTEL ULTRA 7,INTEL,,YA
4434,101298,PROCESSOR INTEL i5-13400F 2.50 GHz LGA1700,KOSONG,,,,,PROCESSOR INTEL I5,INTEL,,TIDAK
4435,101420,PROCESSOR INTEL i7 12700KF LGA1700,KOSONG,,,,,PROCESSOR INTEL I7,INTEL,,TIDAK
4436,101400,PROCESSOR INTEL i9 14900KF LGA 1700,KOSONG,,,,,PROCESSOR INTEL I9,INTEL,,TIDAK
4437,101336,PROCESSOR RYZEN 7 9700X 8-CORE PROCESSOR,KOSONG,,,,,PROCESSOR RYZEN 7,AMD,,YA
4438,101025,PROJECTOR ACER BS 021A SVGA 4800,READY,"Rp4.590.000,00","Rp4.850.000,00","Rp4.700.000,00",08/01/2026,PROJECTOR,ACER,2,TIDAK
4439,101024,PROJECTOR BENQ M5550 WHITE,KOSONG,,,,,,,,YA
4440,100672,PROJECTOR EPSON EB E600,KOSONG,,,,,PROJECTOR,EPSON,,TIDAK
4441,100130,PROJECTOR EPSON EB-E500,KOSONG,,,,,PROJECTOR,EPSON,,TIDAK
4442,100673,PROJECTOR EPSON EB-X600,KOSONG,,,,,PROJECTOR,EPSON,,TIDAK
4443,101372,PSU DEEPCOOL ASSASSIN 4S BLACK,,,,,,CPU COOLER,DEEPCOOL,1,TIDAK
4444,101373,PSU DEEPCOOL ASSASSIN 4S WHITE,KOSONG,,,,,CPU COOLER,DEEPCOOL,,TIDAK
4445,101532,PSU GALAX OMEGA GL650S,,,,,,,,1,TIDAK
4446,101534,PSU GALAX OMEGA GLX850,KOSONG,,,,,,,,YA
4447,100025,Pembelian Aset,KOSONG,,,,,,,,TIDAK
4448,101003,Penggantian & Pengecekan,KOSONG,,,,,,,,TIDAK
4449,2509000015,RAKITAN PC I5 VITKA,KOSONG,,,,,,,,TIDAK
4450,2509000013,RAKITAN PC I7 VITKA,KOSONG,,,,,,,,TIDAK
4451,101503,RAM  CORSAIR SODIMM DDR5 16GB Vengeance 4800MHz,KOSONG,,,,,SODIMM DDR5,CORSAIR,,TIDAK
4452,101354,RAM ADATA LONGDIMM DDR5 16GB PC4800,KOSONG,,,,,LONGDIMM DDR5,ADATA,,YA
4453,101114,RAM ADATA LONGDIMM DDR5 8GB PC4800,READY,"Rp325.000,00","Rp1.270.000,00","Rp1.200.000,00",31/12/2025,LONGDIMM DDR5,ADATA,1,TIDAK
4454,101364,RAM ADATA SODIMM DDR4 16GB PC3200,KOSONG,,,,,SODIMM DDR4,ADATA,,YA
